id,name,state_id,id_ruling_ethnicity,id_ruling_language,id_ruling_religion,government,territories,start,end,policies,note
later_liang,Later Liang / Northern Liang,,han,old_chinese,buddhism,chinese_imperial,yellow_river,907,923,,
western_wei,Western Wei / Northern Zhou tributary,,steppe_nomadic,old_chinese,buddhism,chinese_imperial,yellow_river,535,557,,
xueyantuo,Xueyantuo,,turkic,old_turkic,tengrism,khaganate,mongolian_plateau,628,646,,
second_turkic_khaganate,Second Türkic Khaganate,,turkic,old_turkic,tengrism,khaganate,mongolian_plateau|central_asian_steppe,682,744,,
beja,Beja / Habesha coastal lords,,beja,,,tribal_confederation,nubia,-2000,1500,,
italian_east_africa,Italian East Africa,,italian,italian,roman_catholicism,colonial_administration,nubia,1936,1941,,
punt,Punt (Egyptian trading land,,,,,monarchy,nubia,-2500,-1000,,
western_han,Western Han,,han,old_chinese,confucianism,chinese_imperial,yellow_river|yangtze,-202,9,,
later_jin,Later Jin,,han,old_chinese,buddhism,chinese_imperial,yellow_river,936,947,,
later_han,Later Han,,han,old_chinese,buddhism,chinese_imperial,yellow_river,947,951,,
jin_dynasty,Jin Dynasty,,jurchen,jurchen,buddhism,chinese_imperial,yellow_river|manchuria,1115,1234,,
western_liao,Western Liao,,khitan,,buddhism,chinese_imperial,central_asian_steppe|transoxiana,1124,1218,,
mengjiang,Mengjiang,,mongol,mongolian,,puppet_state,mongolian_plateau,1936,1945,,
donghu,Donghu,,steppe_nomadic,,,tribal_confederation,manchuria|mongolian_plateau,-700,-209,,
shiwei,Shiwei,,steppe_nomadic,,,tribal_confederation,manchuria|mongolian_plateau,388,907,,
jammu_kashmir,Jammu & Kashmir,,indo_aryan,,hinduism,monarchy,punjab,1846,1947,,
kingdom_of_epirus,Kingdom of Epirus,,ancient_greek,ancient_greek,greek_paganism,monarchy,balkans,-470,-167,,
despotate_of_epirus,Despotate of Epirus,,ancient_greek,byzantine_greek,eastern_orthodox,despotate,balkans,1205,1479,,
albanian_kingdom,Albanian Kingdom,,caucasian,albanian,,monarchy,balkans,1928,1939,,
italian_albania,Italian Albania,,italian,italian,roman_catholicism,colonial_administration,balkans,1939,1943,,
denmark_norway,Denmark-Norway,,scandinavian,danish,lutheranism,absolute_monarchy,scandinavia,1524,1814,,
second_polish_republic,Second Polish Republic,,polish,polish,roman_catholicism,democratic_republic,poland,1918,1939,,
illyrians,Illyrians,,ancient_european,,,tribal_confederation,balkans,-1000,-168,,
croatian_principality,Croatian Principality,,croatian,serbo_croatian,roman_catholicism,principality,balkans,641,925,,
independent_state_of_croatia,Independent State of Croatia,,croatian,serbo_croatian,roman_catholicism,puppet_state,balkans,1941,1945,,
histri,Histri,,ancient_european,,,tribal_confederation,balkans|italy,-1000,-177,,
italy,Italy,,italian,italian,roman_catholicism,constitutional_monarchy,italy|balkans,1861,1946,,
germanic_tribes,Germanic tribes,,germanic,,germanic_paganism,tribal_confederation,germany|bohemia,-200,500,,
great_moravia,Great Moravia,,slavic,old_church_slavonic,roman_catholicism,principality,bohemia|hungary,833,907,,
federalization,Federalization,,czech,czech,,communist_state,bohemia,1969,1992,,
belgae,Belgae,,celtic,gaulish,celtic_paganism,tribal_confederation,gaul,-300,-50,,
french_first_empire,French First Empire,,french,french,roman_catholicism,imperial_monarchy,gaul|germany|italy|iberia,1804,1814,,
vichy_france,Vichy France,,french,french,roman_catholicism,puppet_state,gaul|north_africa,1940,1944,,
german_confederation,German Confederation (Deutscher Bund,,german,german,roman_catholicism,confederation,germany|bohemia,1815,1866,,
free_dacians,Free Dacians / Carpi,,ancient_european,,,tribal_confederation,hungary|balkans,106,381,,
hungarian_grand_principality,Hungarian Grand Principality,,magyar,hungarian,tengrism,grand_principality,hungary,895,1000,,
principality_of_transylvania,Principality of Transylvania,,magyar,hungarian,roman_catholicism,principality,hungary,1570,1711,,
celts,Celts,,celtic,,celtic_paganism,tribal_confederation,iberia|gaul,-600,-200,,
crown_of_aragon,Crown of Aragon,,catalan,catalan,roman_catholicism,feudal_monarchy,iberia|italy,1164,1716,,
austrian_empire,Austrian Empire,,german,german,roman_catholicism,imperial_monarchy,italy|hungary|bohemia|balkans,1804,1867,,
pechenegs,Pechenegs,,turkic,,tengrism,tribal_confederation,pontic_steppe|balkans,860,1091,,
scythian,Scythian / Sarmatian steppe fringe,,scythian,,scythian_religion,tribal_confederation,pontic_steppe|iran_plateau,-700,-200,,
middle_assyrian_empire,Middle Assyrian Empire,,assyrian,akkadian,mesopotamian_religion,imperial_monarchy,mesopotamia|anatolia|levant,-1392,-1056,,
mongol_il_khanate,Mongol Il-Khanate,,mongol,persian,sunni,khanate,iran_plateau|mesopotamia|anatolia|caucasus,1256,1335,,
ziyadid_dynasty,Ziyadid Dynasty,,arab,arabic,sunni,emirate,arabia,819,1018,,
sulayhid_dynasty,Sulayhid Dynasty,,arab,arabic,ismaili_shia,monarchy,arabia,1047,1138,,
republic_of_yemen,Republic of Yemen,,arab,arabic,sunni,democratic_republic,arabia,1990,,,
karabakh_khanate,Karabakh Khanate,,azerbaijani,azerbaijani,shia,khanate,caucasus,1747,1822,,
cimmerian_scythian_nomads,Cimmerian / Scythian nomads,,scythian,,scythian_religion,tribal_confederation,caucasus|pontic_steppe,-800,-300,,
sajid_dynasty,Sajid dynasty,,arab,arabic,sunni,emirate,caucasus|iran_plateau,889,929,,
muhammad_ali_dynasty,Muhammad Ali dynasty,,arab,arabic,sunni,monarchy,egypt|nubia,1805,1953,,
united_arab_republic,United Arab Republic,,arab,arabic,sunni,democratic_republic,egypt|levant,1958,1961,,
gutian_dynasty,Gutian dynasty,,,,,monarchy,mesopotamia|iran_plateau,-2141,-2050,,
hamdanid_emirate,Hamdanid Emirate,,arab,arabic,shia,emirate,mesopotamia|levant,890,1004,,
egyptian_new_kingdom,Egyptian New Kingdom,,egyptian,egyptian,egyptian_religion,divine_monarchy,egypt|levant|nubia,-1550,-1069,,
berber,Berber / Mauretania,,berber,berber,,tribal_confederation,north_africa,-3000,-200,,
mauretania_kingdom,Mauretania Kingdom,,berber,berber,,monarchy,north_africa,-285,40,,
muhallabid_governors,Muhallabid governors,,arab,arabic,sunni,emirate,north_africa,771,793,,
british_military_administration,British Military Administration,,english,english,,colonial_administration,north_africa,1943,1951,,
kanem_empire,Kanem Empire / Daju,,dinka,,sunni,monarchy,nubia,700,1380,,
majapahit_empire,Majapahit Empire,,javanese,javanese,hinduism,divine_monarchy,,1293,1527,,
brunei_sultanate,Brunei Sultanate,,malay_indonesian,malay,sunni,sultanate,,1368,,,
sulu_sultanate,Sulu Sultanate,,malay_indonesian,malay,sunni,sultanate,,1405,1915,,
funan,Funan (Óc Eo,,khmer,,hinduism,divine_monarchy,,50,550,,
khmer_empire,Khmer Empire,,khmer,khmer,hinduism,divine_monarchy,,802,1431,,
