panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,suggested_id
iraq,sw,5,0,,Parthian Empire,141 BCE–224 CE,1,parthian_empire,linked,parthian_empire
iraq,sw,5,1,,Sassanid Empire,224–637 CE,1,sassanid_empire,linked,sassanid_empire
iraq,central,5,0,,Parthian Empire (Ctesiphon),141 BCE–224 CE,1,parthian_empire,linked,parthian_empire_ctesiphon
iraq,central,5,1,,Sassanid Empire (Ctesiphon),224–637 CE,1,sassanid_empire,linked,sassanid_empire_ctesiphon
iraq,central,5,2,,Lakhmid Kingdom (al-Hira),c.266–602 CE,1,lakhmid_kingdom,linked,lakhmid_kingdom_al_hira
iraq,se,5,0,,Characene · Mesene,127 BCE–224 CE,1,,unclassified,characene_mesene
iraq,se,5,1,,Parthian Empire,141 BCE–224 CE,1,parthian_empire,linked,parthian_empire
iraq,se,5,2,,Sassanid Empire,224–637 CE,1,sassanid_empire,linked,sassanid_empire
iraq,nw,6,0,Medieval,Rashidun Caliphate,637–661,4,rashidun_caliphate,linked,rashidun_caliphate
iraq,nw,6,1,Medieval,Umayyad Caliphate,661–750,4,umayyad_caliphate,linked,umayyad_caliphate
iraq,nw,6,2,Medieval,Abbasid Caliphate (Islamic Golden Age · Samarra period),750–c.945,4,abbasid_caliphate,linked,abbasid_caliphate_islamic_golden_age_samarra_period
iraq,nw,7,0,,Hamdanid Emirate (Mosul),929–990,1,,polity,hamdanid_emirate_mosul
iraq,nw,7,1,,Uqaylid Emirate,990–1096,1,,polity,uqaylid_emirate
iraq,nw,7,2,,Seljuk Empire,1055–1194,1,seljuk_empire,linked,seljuk_empire
iraq,nw,7,3,,Zangid Atabegate (Mosul),1127–1222,1,zangid_atabegate,linked,zangid_atabegate_mosul
iraq,nw,7,4,,Ayyubid (Jazira),1182–1260,1,ayyubid_sultanate,linked,ayyubid_jazira
iraq,nw,7,5,,Mongol conquest · Il-Khanate,1258–1335,1,,polity,mongol_conquest_il_khanate
iraq,nw,7,6,,Jalayirid Sultanate,1335–1432,1,jalayirid_sultanate,linked,jalayirid_sultanate
iraq,nw,7,7,,Kara Koyunlu · Ak Koyunlu,1375–1508,1,kara_koyunlu,linked,kara_koyunlu_ak_koyunlu
iraq,sw,7,0,,Abbasid Caliphate,–1258,1,abbasid_caliphate,linked,abbasid_caliphate
iraq,sw,7,1,,Seljuk suzerainty,1055–1194,1,seljuk_empire,linked,seljuk_suzerainty
iraq,sw,7,2,,Mazyadid / tribal confederations,961–1150,1,,people,mazyadid_tribal_confederations
iraq,sw,7,3,,Mongol · Il-Khanate,1258–1335,1,,polity,mongol_il_khanate
iraq,sw,7,4,,Jalayirid · Timurid invasion,1335–1410,1,,regime,jalayirid_timurid_invasion
iraq,sw,7,5,,Ak Koyunlu,1452–1508,1,,regime,ak_koyunlu
iraq,central,7,0,,Buyid dynasty,945–1055,1,buyid_dynasty,linked,buyid_dynasty
iraq,central,7,1,,Abbasid Caliphate (nominal · Baghdad),945–1258; Mongol conquest (Sack of Baghdad) (1258),1,abbasid_caliphate,linked,abbasid_caliphate_nominal_baghdad
iraq,central,7,2,,Seljuk Empire,1055–1194,1,seljuk_empire,linked,seljuk_empire
iraq,central,7,3,,Il-Khanate,1258–1335,1,,polity,il_khanate
iraq,central,7,4,,Jalayirid Sultanate,1335–1432,1,jalayirid_sultanate,linked,jalayirid_sultanate
iraq,central,7,5,,Timurid invasion,1393–1405,1,,regime,timurid_invasion
iraq,central,7,6,,Kara Koyunlu · Ak Koyunlu,1432–1508,1,kara_koyunlu,linked,kara_koyunlu_ak_koyunlu
iraq,se,7,0,,Buyid dynasty,945–1055,1,buyid_dynasty,linked,buyid_dynasty
iraq,se,7,1,,Abbasid Caliphate (nominal),945–1258,1,abbasid_caliphate,linked,abbasid_caliphate_nominal
iraq,se,7,2,,Seljuk Empire,1055–1194,1,seljuk_empire,linked,seljuk_empire
iraq,se,7,3,,Mongol · Il-Khanate,1258–1335,1,,polity,mongol_il_khanate
iraq,se,7,4,,Jalayirid · Timurid,1335–1432,1,,regime,jalayirid_timurid
iraq,se,7,5,,Kara Koyunlu · Ak Koyunlu,1432–1508,1,kara_koyunlu,linked,kara_koyunlu_ak_koyunlu
iraq,nw,8,0,Ottoman · Modern,Ottoman Empire,1534–1918,1,ottoman_empire,linked,ottoman_empire
iraq,nw,8,1,Ottoman · Modern,Iraq Mamluks (Ottoman vassals),1704–1831,1,,unclassified,iraq_mamluks_ottoman_vassals
iraq,sw,8,0,Ottoman · Modern,Ottoman Empire,1534–1918,1,ottoman_empire,linked,ottoman_empire
iraq,sw,8,1,Ottoman · Modern,Muntafiq Emirate (tribal federation),c.1600–1882,1,,polity,muntafiq_emirate_tribal_federation
iraq,central,8,0,Ottoman · Modern,Safavid Empire,1508–1534 · 1624–1638,1,safavid_empire,linked,safavid_empire
iraq,central,8,1,Ottoman · Modern,Ottoman Empire,1534–1624 · 1638–1918,1,ottoman_empire,linked,ottoman_empire
iraq,central,8,2,Ottoman · Modern,Iraq Mamluks (Baghdad governors),1704–1831,1,,regime,iraq_mamluks_baghdad_governors
iraq,se,8,0,Ottoman · Modern,Safavid Empire,1508–1524,1,safavid_empire,linked,safavid_empire
iraq,se,8,1,Ottoman · Modern,Mushashaiyya Emirate,1436–1724,1,,polity,mushashaiyya_emirate
iraq,se,8,2,Ottoman · Modern,Ottoman Empire,1524–1918,1,ottoman_empire,linked,ottoman_empire
iraq,se,8,3,Ottoman · Modern,Iraq Mamluks,1704–1831,1,,unclassified,iraq_mamluks
iraq,se,8,4,Ottoman · Modern,Zand dynasty (Basra),1776–1779,1,zand_dynasty,linked,zand_dynasty_basra
iraq,se,8,5,Ottoman · Modern,Ka'b Confederation,18th c.,1,,polity,ka_b_confederation
iraq,nw,9,0,,British Mandate of Mesopotamia · Iraq,,4,,polity,british_mandate_of_mesopotamia_iraq
iraq,nw,10,0,Contemporary,Kingdom of Iraq (Hashimite),1932–1958,4,kingdom_of_iraq,linked,kingdom_of_iraq_hashimite
iraq,nw,10,1,Contemporary,Arab Federation (with Jordan),1958,4,,polity,arab_federation_with_jordan
iraq,nw,10,2,Contemporary,Republic of Iraq (1st),1958–1968,4,republic_of_iraq,linked,republic_of_iraq_1st
iraq,nw,10,3,Contemporary,Ba'athist Iraq,1968–2003,4,,unclassified,ba_athist_iraq
iraq,nw,10,4,Contemporary,Coalition Provisional Authority,2003–2004,4,,unclassified,coalition_provisional_authority
iraq,nw,11,0,,Kurdistan Region (autonomous),2005–,1,,unclassified,kurdistan_region_autonomous
iraq,nw,11,1,,ISIL occupation (partial),2014–2017,1,,event,isil_occupation_partial
iraq,nw,11,2,,Iraqi government retakes,2017,1,,unclassified,iraqi_government_retakes
iraq,sw,11,0,,ISIL occupation (Anbar),2014–2015,1,,event,isil_occupation_anbar
iraq,sw,11,1,,Republic of Iraq,2015–,1,republic_of_iraq,linked,republic_of_iraq
iraq,central,11,0,,Republic of Iraq,,2,republic_of_iraq,linked,republic_of_iraq
levant,n_syria,0,0,Prehistoric,Aurignacian · Kebaran cultures,"c.45,000–12,000 BCE",4,,culture,aurignacian_kebaran_cultures
levant,n_syria,0,1,Prehistoric,Natufian culture,"c.12,500–9,500 BCE",4,,culture,natufian_culture
levant,n_syria,0,2,Prehistoric,Pre-Pottery Neolithic A·B,"c.9,500–6,400 BCE",4,,culture,pre_pottery_neolithic_a_b
levant,n_syria,0,3,Prehistoric,Halaf · Yarmukian · Ghassulian cultures,"c.6,400–3,500 BCE",4,,unclassified,halaf_yarmukian_ghassulian_cultures
levant,n_syria,1,0,Early Ancient,Ebla (c.3000–1600 BCE),major bronze age city-state,1,,culture,ebla_c3000_1600_bce
levant,n_syria,1,1,Early Ancient,Mari (c.2900–1761 BCE),on middle Euphrates,1,,unclassified,mari_c2900_1761_bce
levant,coastal,1,0,Early Ancient,Byblos / Gubla,c.3000 BCE onward,1,,unclassified,byblos_gubla
levant,coastal,1,1,Early Ancient,Ugarit,c.2000–1185 BCE,1,,people,ugarit
levant,damascus,1,0,Early Ancient,Amorite city-states,,1,,polity,amorite_city_states
levant,palestine,1,0,Early Ancient,Canaanite city-states,,1,,polity,canaanite_city_states
levant,n_syria,2,0,,Yamhad (Aleppo),c.1800–1600 BCE,1,,unclassified,yamhad_aleppo
levant,n_syria,2,1,,Mitanni Kingdom,c.1500–1300 BCE,1,,polity,mitanni_kingdom
levant,n_syria,2,2,,Hittite Empire,c.1350–1180 BCE,1,hittite_empire,linked,hittite_empire
levant,coastal,2,0,,Ugarit,–1185 BCE,1,,people,ugarit
levant,coastal,2,1,,Egyptian New Kingdom (coastal),c.1550–1150 BCE,1,,polity,egyptian_new_kingdom_coastal
levant,damascus,2,0,,Qatna / Amorite kingdoms,c.2000–1600 BCE,1,,unclassified,qatna_amorite_kingdoms
levant,damascus,2,1,,Egyptian New Kingdom,c.1550–1150 BCE,1,,polity,egyptian_new_kingdom
levant,damascus,2,2,,Mitanni,c.1500–1300 BCE,1,,people,mitanni
levant,palestine,2,0,,Egyptian New Kingdom,c.1550–1150 BCE,1,,polity,egyptian_new_kingdom
levant,palestine,2,1,,Canaanite cities (Egyptian vassals),,1,,unclassified,canaanite_cities_egyptian_vassals
levant,n_syria,3,0,,Late Bronze Age Collapse · Sea Peoples,c.1200–1150 BCE,1,,culture,late_bronze_age_collapse_sea_peoples
levant,n_syria,3,1,,Aramaean kingdoms (Bit Adini etc.),c.1100–732 BCE,1,,unclassified,aramaean_kingdoms_bit_adini_etc
levant,n_syria,3,2,,Neo-Hittite states,c.1200–700 BCE,1,,unclassified,neo_hittite_states
levant,n_syria,3,3,,Neo-Assyrian Empire,911–609 BCE,1,neo_assyrian_empire,linked,neo_assyrian_empire
levant,n_syria,3,4,,Neo-Babylonian Empire,609–539 BCE,1,neo_babylonian,linked,neo_babylonian_empire
levant,coastal,3,0,,Phoenician city-states (Byblos · Sidon · Tyre),c.1200–332 BCE,1,phoenician_states,linked,phoenician_city_states_byblos_sidon_tyre
levant,damascus,3,0,,Aram-Damascus,c.1200–732 BCE,1,,unclassified,aram_damascus
levant,damascus,3,1,,Neo-Assyrian Empire,732–609 BCE,1,neo_assyrian_empire,linked,neo_assyrian_empire
levant,damascus,3,2,,Neo-Babylonian Empire,609–539 BCE,1,neo_babylonian,linked,neo_babylonian_empire
levant,palestine,3,0,,United Kingdom · Israel / Judah,c.1000–722/586 BCE,1,kingdom_of_israel,linked,united_kingdom_israel_judah
levant,palestine,3,1,,Kingdom of Judah,–586 BCE,1,kingdom_of_judah,linked,kingdom_of_judah
levant,palestine,3,2,,Babylonian exile,586–539 BCE,1,,event,babylonian_exile
levant,n_syria,4,0,Classical,Achaemenid Empire,539–332 BCE,4,achaemenid_empire,linked,achaemenid_empire
levant,n_syria,4,1,Classical,Alexander / Diadochi,332–301 BCE,4,macedonian_empire,linked,alexander_diadochi
levant,n_syria,5,0,,Seleucid Empire,,2,seleucid_empire,linked,seleucid_empire
levant,damascus,5,0,,Ptolemaic (Coele-Syria),301–198 BCE,1,ptolemaic_egypt,linked,ptolemaic_coele_syria
levant,damascus,5,1,,Seleucid Empire,198–63 BCE,1,seleucid_empire,linked,seleucid_empire
levant,damascus,5,2,,Nabataean Kingdom,c.168 BCE–106 CE,1,nabataean_kingdom,linked,nabataean_kingdom
levant,palestine,5,0,,Ptolemaic (Coele-Syria),301–198 BCE,1,ptolemaic_egypt,linked,ptolemaic_coele_syria
levant,palestine,5,1,,Seleucid Empire,198–141 BCE,1,seleucid_empire,linked,seleucid_empire
levant,palestine,5,2,,Hasmonean dynasty,141–63 BCE,1,hasmonean_dynasty,linked,hasmonean_dynasty
levant,n_syria,6,0,Roman,Roman Republic · Roman Empire,64 BCE–,2,roman_empire_pagan,linked,roman_republic_roman_empire
levant,n_syria,6,1,Roman,Syria province (capital Antioch),64 BCE–637 CE,2,,unclassified,syria_province_capital_antioch
levant,damascus,6,0,Roman,Nabataean Kingdom,–106 CE,1,nabataean_kingdom,linked,nabataean_kingdom
levant,damascus,6,1,Roman,Arabia Petraea,106–637 CE,1,roman_empire_pagan,linked,arabia_petraea
levant,palestine,6,0,Roman,Judaea province (Roman),63 BCE–135 CE,1,,unclassified,judaea_province_roman
levant,palestine,6,1,Roman,Syria Palaestina,135–390 CE,1,,unclassified,syria_palaestina
levant,n_syria,7,0,,Roman Empire (Christian) · Byzantine,284–611,2,roman_empire_christian,linked,roman_empire_christian_byzantine
levant,n_syria,7,1,,Sassanid occupation,611–628,2,sassanid_empire,linked,sassanid_occupation
levant,n_syria,7,2,,Byzantine restored,628–636,2,byzantine_empire,linked,byzantine_restored
levant,damascus,7,0,,Palmyrene Empire (Zenobia),270–273,1,palmyrene_empire,linked,palmyrene_empire_zenobia
levant,damascus,7,1,,Byzantine,273–611,1,roman_empire_christian,linked,byzantine
levant,damascus,7,2,,Sassanid,611–628,1,sassanid_empire,linked,sassanid
levant,damascus,7,3,,Byzantine restored,628–636,1,byzantine_empire,linked,byzantine_restored
levant,palestine,7,0,,Byzantine,–611,1,roman_empire_christian,linked,byzantine
levant,palestine,7,1,,Sassanid,611–628,1,sassanid_empire,linked,sassanid
levant,palestine,7,2,,Byzantine restored,628–636,1,byzantine_empire,linked,byzantine_restored
levant,n_syria,8,0,Medieval Islamic,Rashidun Caliphate,636–661,4,rashidun_caliphate,linked,rashidun_caliphate
levant,n_syria,8,1,Medieval Islamic,Umayyad Caliphate (capital: Damascus),661–750,4,umayyad_caliphate,linked,umayyad_caliphate_capital_damascus
levant,n_syria,8,2,Medieval Islamic,Abbasid Caliphate,750–878,4,abbasid_caliphate,linked,abbasid_caliphate
levant,n_syria,8,3,Medieval Islamic,Tulunid dynasty,878–905,4,tulunid_dynasty,linked,tulunid_dynasty
levant,n_syria,8,4,Medieval Islamic,Abbasid restored,905–941,4,abbasid_caliphate,linked,abbasid_restored
levant,n_syria,8,5,Medieval Islamic,Ikhshidid dynasty,941–969,4,ikhshidid_dynasty,linked,ikhshidid_dynasty
levant,n_syria,8,6,Medieval Islamic,Fatimid Caliphate,969–1070,4,fatimid_caliphate,linked,fatimid_caliphate
levant,n_syria,9,0,,Hamdanid Emirate (Aleppo),944–1003,1,,polity,hamdanid_emirate_aleppo
levant,n_syria,9,1,,Byzantine (recovered Antioch),969–1084,1,byzantine_empire,linked,byzantine_recovered_antioch
levant,n_syria,9,2,,Mirdasid dynasty (Aleppo),1024–1080,1,,regime,mirdasid_dynasty_aleppo
levant,n_syria,9,3,,Seljuk Empire,1070–1128,1,seljuk_empire,linked,seljuk_empire
levant,n_syria,9,4,,Zangid Atabegate (Aleppo · Mosul),1128–1183,1,zangid_atabegate,linked,zangid_atabegate_aleppo_mosul
levant,n_syria,9,5,,Ayyubid,1183–1260,1,ayyubid_sultanate,linked,ayyubid
levant,n_syria,9,6,,Mongol Il-Khanate (raids),1260,1,,polity,mongol_il_khanate_raids
levant,n_syria,9,7,,Mamluk Sultanate,1260–1516,1,mamluk_sultanate,linked,mamluk_sultanate
levant,coastal,9,0,,Fatimid Caliphate,969–1099,1,fatimid_caliphate,linked,fatimid_caliphate
levant,coastal,9,1,,Principality of Antioch (Crusader),1098–1268,1,,polity,principality_of_antioch_crusader
levant,coastal,9,2,,County of Tripoli (Crusader),1102–1289,1,,polity,county_of_tripoli_crusader
levant,coastal,9,3,,Ayyubid,partial,1,ayyubid_sultanate,linked,ayyubid
levant,coastal,9,4,,Mamluk Sultanate,1268–1516,1,mamluk_sultanate,linked,mamluk_sultanate
levant,damascus,9,0,,Fatimid Caliphate,969–1076,1,fatimid_caliphate,linked,fatimid_caliphate
levant,damascus,9,1,,Seljuk (Damascus),1076–1104,1,seljuk_empire,linked,seljuk_damascus
levant,damascus,9,2,,Burid dynasty (Damascus),1104–1154,1,,regime,burid_dynasty_damascus
levant,damascus,9,3,,Zangid / Ayyubid (Damascus),1154–1260,1,,regime,zangid_ayyubid_damascus
levant,damascus,9,4,,Mamluk Sultanate,1260–1516,1,mamluk_sultanate,linked,mamluk_sultanate
levant,palestine,9,0,,Fatimid Caliphate,969–1099,1,fatimid_caliphate,linked,fatimid_caliphate
levant,palestine,9,1,,Kingdom of Jerusalem (Crusader),1099–1291,1,kingdom_of_jerusalem,linked,kingdom_of_jerusalem_crusader
levant,palestine,9,2,,Ayyubid,1187–1229 / 1244,1,ayyubid_sultanate,linked,ayyubid
levant,palestine,9,3,,Mamluk Sultanate,1291–1516,1,mamluk_sultanate,linked,mamluk_sultanate
levant,n_syria,10,0,Ottoman,Ottoman Empire — Bilad al-Sham provinces (Damascus · Aleppo · Sidon · Tripoli · Jerusalem),,4,ottoman_empire,linked,ottoman_empire
levant,n_syria,11,0,Colonial,OETA North (British/Faisal),1918–1920,1,,unclassified,oeta_north_britishfaisal
levant,n_syria,11,1,Colonial,Arab Kingdom of Syria (Faisal),1920,1,,polity,arab_kingdom_of_syria_faisal
levant,n_syria,11,2,Colonial,French Mandate Syria,1920–1946,1,,polity,french_mandate_syria
levant,coastal,11,0,Colonial,OETA West (British/French),1918–1920,1,,unclassified,oeta_west_britishfrench
levant,coastal,11,1,Colonial,French Mandate Lebanon,1920–1943,1,,polity,french_mandate_lebanon
levant,damascus,11,0,Colonial,OETA East (British/Faisal),1918–1920,1,,unclassified,oeta_east_britishfaisal
levant,damascus,11,1,Colonial,British Mandate Transjordan,1921–1946,1,,polity,british_mandate_transjordan
levant,palestine,11,0,Colonial,OETA South (British),1918–1920,1,,unclassified,oeta_south_british
levant,palestine,11,1,Colonial,British Mandate Palestine,1920–1948,1,,polity,british_mandate_palestine
levant,n_syria,12,0,,Syrian Republic (independence 1946),,1,,polity,syrian_republic_independence_1946
levant,coastal,12,0,,Lebanese Republic (independence 1943),,1,,polity,lebanese_republic_independence_1943
levant,damascus,12,0,,Hashemite Kingdom of Jordan (1946),,1,kingdom_of_jordan,linked,hashemite_kingdom_of_jordan_1946
levant,palestine,12,0,,State of Israel (1948),Palestinian displacement (Nakba) (1948),1,state_of_israel,linked,state_of_israel_1948
levant,n_syria,13,0,Contemporary,Syrian 1st Republic · Ba'athist Syria,1946–1971,1,,polity,syrian_1st_republic_ba_athist_syria
levant,n_syria,13,1,Contemporary,United Arab Republic (with Egypt),1958–1961,1,,polity,united_arab_republic_with_egypt
levant,n_syria,13,2,Contemporary,Ba'athist Syrian Arab Republic,1963–2011,1,,polity,ba_athist_syrian_arab_republic
levant,coastal,13,0,Contemporary,Lebanese Republic,,1,,polity,lebanese_republic
levant,damascus,13,0,Contemporary,Hashemite Kingdom of Jordan,,1,kingdom_of_jordan,linked,hashemite_kingdom_of_jordan
levant,coastal,14,0,,Lebanese Republic,,1,,polity,lebanese_republic
levant,damascus,14,0,,Hashemite Kingdom of Jordan,,1,kingdom_of_jordan,linked,hashemite_kingdom_of_jordan
morocco,tangier,0,0,Prehistoric,Capsian culture · Amazigh / Berber peoples,,8,,culture,capsian_culture_amazigh_berber_peoples
morocco,tangier,1,0,Ancient,Phoenician Tingis,c.800 BCE,1,,unclassified,phoenician_tingis
morocco,tangier,1,1,Ancient,Mauretanian city,→ 42 CE,1,,event,mauretanian_city
morocco,rif,1,0,Ancient,Phoenician Rusaddir,c.600 BCE,1,,unclassified,phoenician_rusaddir
morocco,rif,1,1,Ancient,Berber / Mauretania,,1,,people,berber_mauretania
morocco,atlantic,1,0,Ancient,Phoenician Lixus,c.1100 BCE,1,,unclassified,phoenician_lixus
morocco,atlantic,1,1,Ancient,Mauretanian Atlantic,,1,,unclassified,mauretanian_atlantic
morocco,fes,1,0,Ancient,Carthaginian influence,c.300–146 BCE,2,,polity,carthaginian_influence
morocco,fes,1,1,Ancient,Mauretania Kingdom,3rd c. BCE–42 CE,2,,polity,mauretania_kingdom
morocco,atlas,1,0,Ancient,Berber / Mauretania,,1,,people,berber_mauretania
morocco,tafilalet,1,0,Ancient,Gaetuli / Zenata (Berber),,1,,people,gaetuli_zenata_berber
morocco,wsahara,1,0,Ancient,Saharan Berber,,1,,people,saharan_berber
morocco,tangier,2,0,,Roman Mauretania Tingitana,,4,roman_empire_pagan,linked,roman_mauretania_tingitana
morocco,marrakesh,2,0,,Independent Berber kingdoms,,2,,people,independent_berber_kingdoms
morocco,tafilalet,2,0,,Gaetuli / Zenata,,1,,unclassified,gaetuli_zenata
morocco,wsahara,2,0,,Saharan Berber,,1,,people,saharan_berber
morocco,tangier,3,0,Late Antique,Visigothic Ceuta,c.534; Vandal passage (429 CE),1,,unclassified,visigothic_ceuta
morocco,tangier,3,1,Late Antique,Byzantine Ceuta,534–618,1,,polity,byzantine_ceuta
morocco,rif,3,0,Late Antique,Berber Rif,,1,,people,berber_rif
morocco,rif,3,1,Late Antique,Minor Byzantine presence,coastal,1,,polity,minor_byzantine_presence
morocco,atlantic,3,0,Late Antique,Berber Atlantic tribes,,1,,people,berber_atlantic_tribes
morocco,fes,3,0,Late Antique,Berber kingdoms,,3,,people,berber_kingdoms
morocco,tafilalet,3,0,Late Antique,Berber / Saharan,,2,,people,berber_saharan
morocco,tangier,4,0,Umayyad,Umayyad Caliphate — conquest of the Maghreb,,8,umayyad_caliphate,linked,umayyad_caliphate
morocco,tangier,5,0,,Hammudids (Ceuta),1016–1058,1,,unclassified,hammudids_ceuta
morocco,rif,5,0,,Salihids of Nakur / Rif,710–1019,1,,unclassified,salihids_of_nakur_rif
morocco,atlantic,5,0,,Barghawata Confederacy,744–1058,1,,unclassified,barghawata_confederacy
morocco,fes,5,0,,Idrisid dynasty,788–985,1,idrisid_dynasty,linked,idrisid_dynasty
morocco,fes,5,1,,Fatimid (nominal),927–980,1,,regime,fatimid_nominal
morocco,fes,5,2,,Zirid / Meknasa,980–1055,1,,regime,zirid_meknasa
morocco,marrakesh,5,0,,Berber (Zenata),,1,,people,berber_zenata
morocco,atlas,5,0,,Berber (Atlas tribes),,1,,people,berber_atlas_tribes
morocco,tafilalet,5,0,,Midraris of Sijilmasa,757–976,1,,unclassified,midraris_of_sijilmasa
morocco,tafilalet,5,1,,Zenata / Maghrawa,976–1053,1,,unclassified,zenata_maghrawa
morocco,wsahara,5,0,,Sanhaja / Lamtuna (Sahara),,1,,unclassified,sanhaja_lamtuna_sahara
morocco,tangier,6,0,Almoravid,"Almoravid dynasty (al-Murabitun) — originated in Western Sahara Sanhaja; unified Morocco, Iberia",,8,almoravid_dynasty,linked,almoravid_dynasty_al_murabitun
morocco,tangier,7,0,Almohad,Almohad dynasty (al-Muwahhidun) — Masmuda Berber from High Atlas; unified Morocco + Iberia + Algeria,,8,,regime,almohad_dynasty_al_muwahhidun
morocco,tangier,8,0,Marinid,Marinid dynasty,1244–1465; Portuguese take Ceuta (1415),1,marinid_dynasty,linked,marinid_dynasty
morocco,rif,8,0,Marinid,Marinid dynasty,,5,marinid_dynasty,linked,marinid_dynasty
morocco,tafilalet,8,0,Marinid,Marinid dynasty,1244–1465,1,marinid_dynasty,linked,marinid_dynasty
morocco,tafilalet,8,1,Marinid,Hafsid (east fringe),partial,1,,regime,hafsid_east_fringe
morocco,wsahara,8,0,Marinid,Saharan Berber / peripheral,,1,,people,saharan_berber_peripheral
morocco,tangier,9,0,Late Medieval,Portuguese Ceuta,1415–1640,1,,unclassified,portuguese_ceuta
morocco,tangier,9,1,Late Medieval,Wattasid (inland),1472–1554,1,,regime,wattasid_inland
morocco,rif,9,0,Late Medieval,Wattasid dynasty,1472–1554; Spanish take Melilla (1497),1,,regime,wattasid_dynasty
morocco,atlantic,9,0,Late Medieval,Wattasid dynasty,,2,,regime,wattasid_dynasty
morocco,marrakesh,9,0,Late Medieval,Saadian dynasty (rising),1510–,3,saadian_dynasty,linked,saadian_dynasty_rising
morocco,wsahara,9,0,Late Medieval,Sanhaja / Saharan Berber,,1,,people,sanhaja_saharan_berber
morocco,tangier,10,0,,Portuguese / Spanish Ceuta,1415–1640,1,,unclassified,portuguese_spanish_ceuta
morocco,rif,10,0,,"Saadian dynasty — unified Morocco, capital Marrakesh (1549)",,5,saadian_dynasty,linked,saadian_dynasty
morocco,tafilalet,10,0,,Saadian dynasty,1549–1659,1,saadian_dynasty,linked,saadian_dynasty
morocco,tafilalet,10,1,,Sa'di fragmentation,after 1627,1,,event,sa_di_fragmentation
morocco,wsahara,10,0,,Saharan Berber,,1,,people,saharan_berber
morocco,tangier,11,0,Alawite,Spanish Ceuta,1668–,1,,unclassified,spanish_ceuta
morocco,rif,11,0,Alawite,"Alawite dynasty (Sharifs of Morocco) — unified Morocco, Marrakesh then Fes as capital",,6,alawite_dynasty,linked,alawite_dynasty_sharifs_of_morocco
morocco,wsahara,11,0,Alawite,Alawite / Saharan tribal,,1,,people,alawite_saharan_tribal
morocco,tangier,12,0,,Spanish Ceuta / Melilla,,2,,unclassified,spanish_ceuta_melilla
morocco,atlantic,12,0,,Alawite dynasty,,5,alawite_dynasty,linked,alawite_dynasty
morocco,wsahara,12,0,,Alawite (Tafilalet — dynasty's origin),,1,,regime,alawite_tafilalet
morocco,tangier,13,0,Colonial,International Zone (Tangier),1923–1956,1,,unclassified,international_zone_tangier
morocco,tangier,13,1,Colonial,Spanish Northern Zone,1912–1956,1,,polity,spanish_northern_zone
morocco,rif,13,0,Colonial,Spanish Northern Zone (Protectorate),,1,,polity,spanish_northern_zone_protectorate
morocco,atlantic,13,0,Colonial,French Protectorate of Morocco,,4,,polity,french_protectorate_of_morocco
morocco,tafilalet,13,0,Colonial,French Protectorate,1912–1956,1,,polity,french_protectorate
morocco,tafilalet,13,1,Colonial,Spanish Ifni,1934–1969,1,,unclassified,spanish_ifni
morocco,wsahara,13,0,Colonial,Spanish Sahara,,1,,unclassified,spanish_sahara
morocco,tangier,14,0,Contemporary,Kingdom of Morocco (independence 1956),,7,,polity,kingdom_of_morocco_independence_1956
morocco,wsahara,14,0,Contemporary,Spanish Sahara,–1976,1,,unclassified,spanish_sahara
morocco,wsahara,14,1,Contemporary,Mauritanian sector,1976–1979,1,,unclassified,mauritanian_sector
morocco,tangier,15,0,,Kingdom of Morocco,,7,,polity,kingdom_of_morocco
morocco,wsahara,15,0,,Moroccan administration,1979–,1,,polity,moroccan_administration
morocco,wsahara,15,1,,SADR (POLISARIO claim),1976–,1,,unclassified,sadr_polisario_claim
yemen,west,0,0,Ancient,Kingdom of Saba (Sheba — Ma'rib),c.1200–275 BCE,1,kingdom_of_saba,linked,kingdom_of_saba_sheba
yemen,south,0,0,Ancient,Qataban kingdom,c.800–200 BCE,1,,polity,qataban_kingdom
yemen,south,0,1,Ancient,Awsan kingdom,,1,,polity,awsan_kingdom
yemen,east,0,0,Ancient,Hadramaut kingdom,c.800 BCE–300 CE,1,,polity,hadramaut_kingdom
yemen,east,0,1,Ancient,Ma'in kingdom (Minaean),c.700–100 BCE,1,,polity,ma_in_kingdom_minaean
yemen,west,1,0,,Saba (revived — Hamdan dynasty),c.275 BCE–,1,kingdom_of_saba,linked,saba_revived
yemen,west,1,1,,Himyarite Kingdom (absorbs Saba),c.110 BCE–525 CE,1,himyarite_kingdom,linked,himyarite_kingdom_absorbs_saba
yemen,south,1,0,,Qataban (declining — absorbed by Himyar),–c.200 CE,1,,event,qataban_declining
yemen,east,1,0,,Hadramaut (absorbed by Himyar),–c.300 CE,1,,unclassified,hadramaut_absorbed_by_himyar
yemen,west,2,0,,Himyarite Kingdom (unified Yemen),c.300–525,3,himyarite_kingdom,linked,himyarite_kingdom_unified_yemen
yemen,west,2,1,,Himyar — Jewish (Yathar dynasty),c.380–525,3,,regime,himyar
yemen,west,2,2,,Himyar — Christian (Aksumite vassal),525–570,3,,regime,himyar
yemen,west,2,3,,Aksumite occupation,525–570,3,aksumite_kingdom,linked,aksumite_occupation
yemen,west,2,4,,Sassanid Persian rule,570–630,3,,regime,sassanid_persian_rule
