panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
oceania,polynesia,2,4,Colonial Era,Territory of Hawaiʻi (US),1898–1959; annexed after overthrow of kingdom,1,territory_of_hawaii,linked,,unresolved_link
oceania,australia,3,0,,Dominion of Australia,1901–1942 (Statute of Westminster); WWI ANZAC; WWII Pacific theatre,1,dominion_of_australia,linked,,unresolved_link
oceania,new_zealand,3,0,,Dominion of New Zealand,1907–1947; WWI ANZAC; WWII service,1,dominion_of_new_zealand,linked,,unresolved_link
oceania,melanesia,3,0,,Territory of Papua + Territory of New Guinea,both under Australian administration; WWII — Kokoda Track 1942,1,territory_of_papua_new_guinea,linked,,unresolved_link
oceania,melanesia,3,1,,Japanese occupation (WWII),"1942–1945; Guadalcanal, Rabaul, Bougainville",1,japanese_occupation_melanesia,linked,,unresolved_link
oceania,micronesia,3,0,,South Seas Mandate (Japanese),1919–1945; League of Nations C-class mandate,1,south_seas_mandate,linked,,unresolved_link
oceania,micronesia,3,1,,Japanese Pacific fortifications (WWII),"Truk, Saipan, Peleliu, Marshall Islands battles",1,japanese_pacific_wwii,linked,,unresolved_link
oceania,polynesia,3,0,,NZ mandate — Western Sāmoa,1920–1962; League then UN trust territory,1,nz_mandate_samoa,linked,,unresolved_link
oceania,polynesia,3,1,,Territory of Hawaiʻi (WWII),Pearl Harbor attack 1941; martial law 1941–1944,1,territory_of_hawaii,linked,,unresolved_link
oceania,australia,4,0,Post-War / Decolonisation,Australia,full independence 1942/1986; immigration reforms 1966–1973,1,australia,linked,,unresolved_link
oceania,new_zealand,4,0,Post-War / Decolonisation,New Zealand,Statute of Westminster adopted 1947; Constitution Act 1986,1,new_zealand,linked,,unresolved_link
oceania,melanesia,4,0,Post-War / Decolonisation,Territory of Papua & New Guinea,merged administration 1949 under Australia,1,territory_of_papua_new_guinea,linked,,unresolved_link
oceania,melanesia,4,1,Post-War / Decolonisation,Papua New Guinea,self-government 1973; independence 1975,1,papua_new_guinea,linked,,unresolved_link
oceania,melanesia,4,2,Post-War / Decolonisation,Fiji (independent),1970; republic after coups 1987,1,fiji,linked,,unresolved_link
oceania,melanesia,4,3,Post-War / Decolonisation,Vanuatu,1980; formerly New Hebrides,1,vanuatu,linked,,unresolved_link
oceania,melanesia,4,4,Post-War / Decolonisation,Solomon Islands,1978,1,solomon_islands,linked,,unresolved_link
oceania,micronesia,4,0,Post-War / Decolonisation,Trust Territory of the Pacific Islands (US),"1947–1994; UN Strategic Trust — Marianas, Carolines, Marshalls",1,trust_territory_pacific,linked,,unresolved_link
oceania,micronesia,4,1,Post-War / Decolonisation,Nauru,independence 1968; world's smallest republic,1,nauru,linked,,unresolved_link
oceania,micronesia,4,2,Post-War / Decolonisation,Marshall Islands,1979 constitution; Compact of Free Association 1986,1,marshall_islands,linked,,unresolved_link
oceania,micronesia,4,3,Post-War / Decolonisation,Federated States of Micronesia,1979 constitution; Compact of Free Association 1986,1,federated_states_of_micronesia,linked,,unresolved_link
oceania,micronesia,4,4,Post-War / Decolonisation,Palau,independence 1994; last UN trust territory to end,1,palau,linked,,unresolved_link
oceania,micronesia,4,5,Post-War / Decolonisation,Northern Mariana Islands (US Commonwealth),1978–; self-governing US commonwealth,1,northern_mariana_islands,linked,,unresolved_link
oceania,micronesia,4,6,Post-War / Decolonisation,Guam (US Territory),1898–; unincorporated organized US territory,1,guam_us,linked,,unresolved_link
oceania,micronesia,4,7,Post-War / Decolonisation,Kiribati,1979; formerly Gilbert Islands,1,kiribati,linked,,unresolved_link
oceania,polynesia,4,0,Post-War / Decolonisation,Western Sāmoa (independent),1962; first Pacific Island nation to gain independence,1,western_samoa,linked,,unresolved_link
oceania,polynesia,4,1,Post-War / Decolonisation,Sāmoa,renamed 1997; independent state,1,samoa,linked,,unresolved_link
oceania,polynesia,4,2,Post-War / Decolonisation,American Sāmoa (US territory),1900–; unincorporated US territory,1,american_samoa,linked,,unresolved_link
oceania,polynesia,4,3,Post-War / Decolonisation,Tonga,independence 1970; constitutional monarchy,1,tonga,linked,,unresolved_link
oceania,polynesia,4,4,Post-War / Decolonisation,Tuvalu,1978; formerly Ellice Islands,1,tuvalu,linked,,unresolved_link
oceania,polynesia,4,5,Post-War / Decolonisation,State of Hawaiʻi (US),1959–; 50th US state,1,state_of_hawaii,linked,,unresolved_link
iran,mazandaran,0,0,Prehistoric,?,,1,,event,,skip
iran,azerbaijan,0,0,Prehistoric,Kura-Araxes culture,,1,kura_araxes_culture,linked,,unresolved_link
iran,western,0,0,Prehistoric,Dalma culture,,1,dalma_culture,linked,,unresolved_link
iran,central,0,0,Prehistoric,Zayanderud culture,,1,zayanderud_culture,linked,,unresolved_link
iran,coastal,0,0,Prehistoric,?,,1,,event,,skip
iran,khorasan,0,0,Prehistoric,Helmand culture,,1,helmand_culture,linked,,unresolved_link
iran,sistan,0,0,Prehistoric,Oxus / BMAC culture,,1,bmac_culture,linked,,unresolved_link
iran,baluchistan,0,0,Prehistoric,Jiroft culture,,1,jiroft_culture,linked,,unresolved_link
iran,mazandaran,1,0,Early Ancient,?,,1,,event,,skip
iran,azerbaijan,1,0,Early Ancient,Kura-Araxes / Urartu,,1,kura_araxes_culture,linked,,unresolved_link
iran,western,1,0,Early Ancient,Lullubi Kingdom,c.2300–1200 BCE,1,lullubi_kingdom,linked,lullubi_kingdom,existing_polity
iran,western,1,1,Early Ancient,Kassite Babylon,c.1600–1155 BCE,1,kassite_babylon,linked,kassite_babylon,existing_polity
iran,central,1,0,Early Ancient,Proto-Elamite,c.3100–2700 BCE,1,proto_elamite,linked,proto_elamite,existing_polity
iran,central,1,1,Early Ancient,Elam,c.2700–539 BCE,1,elam,linked,elam,existing_polity
iran,coastal,1,0,Early Ancient,Marhashi,,1,marhashi_kingdom,linked,marhashi_kingdom,existing_polity
iran,khorasan,1,0,Early Ancient,?,,1,,event,,skip
iran,sistan,1,0,Early Ancient,Jiroft / Helmand,,1,jiroft_culture,linked,,unresolved_link
iran,baluchistan,1,0,Early Ancient,?,,1,,event,,skip
iran,mazandaran,2,0,,?,,1,,event,,skip
iran,azerbaijan,2,0,,Urartu,c.860–590 BCE,1,kingdom_of_urartu,linked,kingdom_of_urartu,existing_polity
iran,azerbaijan,2,1,,Mannai Kingdom,c.850–616 BCE,1,mannai_kingdom,linked,mannai_kingdom,existing_polity
iran,western,2,0,,Akkadian Empire,c.2334–2154 BCE,1,akkadian_empire,linked,akkadian_empire,existing_polity
iran,western,2,1,,Gutian dynasty,c.2154–2112 BCE,1,gutian_dynasty,linked,gutian_dynasty,existing_polity
iran,western,2,2,,Ur III (Neo-Sumerian),2112–2004 BCE,1,ur_iii,linked,ur_iii,existing_polity
iran,western,2,3,,Old Babylonian,c.1894–1595 BCE,1,old_babylonian,linked,old_babylonian,existing_polity
iran,western,2,4,,Neo-Assyrian Empire,911–609 BCE,1,neo_assyrian_empire,linked,neo_assyrian_empire,existing_polity
iran,western,2,5,,Median Kingdom,678–550 BCE,1,median_kingdom,linked,median_kingdom,existing_polity
iran,central,2,0,,Elam (continued),c.2700–539 BCE,1,elam,linked,elam,existing_polity
iran,central,2,1,,Anshan Kingdom,c.2400–550 BCE,1,anshan_kingdom,linked,anshan_kingdom,existing_polity
iran,coastal,2,0,,Elam / coastal tribes,,1,elam,linked,elam,existing_polity
iran,khorasan,2,0,,Scythian / Saka,c.700–300 BCE,1,scythian,linked,scythian,existing_polity
iran,sistan,2,0,,Jiroft / Helmand,,1,jiroft_culture,linked,,unresolved_link
iran,baluchistan,2,0,,?,,1,,event,,skip
iran,mazandaran,3,0,Classical,Achaemenid Empire,,8,achaemenid_empire,linked,achaemenid_empire,existing_polity
iran,mazandaran,4,0,Hellenistic,Macedonian / Diadochi,334–312 BCE,4,macedonian_empire,linked,macedonian_empire,existing_polity
iran,mazandaran,4,1,Hellenistic,Seleucid Empire,312–247 BCE,4,seleucid_empire,linked,seleucid_empire,existing_polity
iran,coastal,4,0,Hellenistic,Seleucid Empire,,1,seleucid_empire,linked,seleucid_empire,existing_polity
iran,khorasan,4,0,Hellenistic,Macedonian / Diadochi,334–312 BCE,2,macedonian_empire,linked,macedonian_empire,existing_polity
iran,khorasan,4,1,Hellenistic,Seleucid Empire,312–247 BCE,2,seleucid_empire,linked,seleucid_empire,existing_polity
iran,baluchistan,4,0,Hellenistic,Mauryan Empire (briefly),,1,maurya_empire,linked,maurya_empire,existing_polity
iran,mazandaran,5,0,,Parthian Empire,,5,parthian_empire,linked,parthian_empire,existing_polity
iran,khorasan,5,0,,Greco-Bactrian Kingdom,256–125 BCE,2,greco_bactrian_kingdom,linked,greco_bactrian_kingdom,existing_polity
iran,khorasan,5,1,,Kushan Empire,30–375 CE,2,kushan_empire,linked,kushan_empire,existing_polity
iran,baluchistan,5,0,,Kushan / Saka,,1,kushan_empire,linked,kushan_empire,existing_polity
iran,mazandaran,6,0,Sassanid,Sassanid Empire,,6,sassanid_empire,linked,sassanid_empire,existing_polity
iran,sistan,6,0,Sassanid,Kidarite / Chionite,c.320–467 CE,2,kidarite_kingdom,linked,kidarite_kingdom,existing_polity
iran,sistan,6,1,Sassanid,Hephthalite Empire,467–557 CE,2,hephthalite_empire,linked,hephthalite_empire,existing_polity
iran,sistan,6,2,Sassanid,Göktürk Khaganate,557–651 CE,2,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
iran,mazandaran,7,0,Early Islamic,Rashidun Caliphate,637–661,8,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
iran,mazandaran,7,1,Early Islamic,Umayyad Caliphate,661–750,8,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
iran,mazandaran,7,2,Early Islamic,Abbasid Caliphate,750–,8,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
iran,mazandaran,8,0,,Dabuyid Dynasty,642–760,1,dabuyid_dynasty,linked,dabuyid_dynasty,existing_polity
iran,mazandaran,8,1,,Bavandid Dynasty,651–1349,1,bavandid_dynasty,linked,bavandid_dynasty,existing_polity
iran,azerbaijan,8,0,,Sajid Dynasty,889–929,1,sajid_dynasty,linked,sajid_dynasty,existing_polity
iran,azerbaijan,8,1,,Rawwadid Dynasty,c.955–1071,1,rawwadid_dynasty,linked,rawwadid_dynasty,existing_polity
iran,western,8,0,,Dulafid Dynasty,840–897,1,dulafid_dynasty,linked,dulafid_dynasty,existing_polity
iran,western,8,1,,Buyid Dynasty,934–1055,1,buyid_dynasty,linked,buyid_dynasty,existing_polity
iran,central,8,0,,Tahirid Dynasty,821–873,1,tahirid_dynasty,linked,tahirid_dynasty,existing_polity
iran,central,8,1,,Ziyarid Dynasty,930–1090,1,ziyarid_dynasty,linked,ziyarid_dynasty,existing_polity
iran,central,8,2,,Buyid Dynasty,934–1055,1,buyid_dynasty,linked,buyid_dynasty,existing_polity
iran,central,8,3,,Kakuyid Dynasty,1008–1051,1,kakuyid_dynasty,linked,kakuyid_dynasty,existing_polity
iran,coastal,8,0,,Abbasid Caliphate,750–,1,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
iran,coastal,8,1,,Buyid Dynasty,934–1055,1,buyid_dynasty,linked,buyid_dynasty,existing_polity
iran,khorasan,8,0,,Tahirid Dynasty,821–873,1,tahirid_dynasty,linked,tahirid_dynasty,existing_polity
iran,khorasan,8,1,,Saffarid Dynasty,861–1003,1,saffarid_dynasty,linked,saffarid_dynasty,existing_polity
iran,khorasan,8,2,,Samanid Empire,875–999,1,samanid_empire,linked,samanid_empire,existing_polity
iran,khorasan,8,3,,Ghaznavid Empire,977–1186,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
iran,sistan,8,0,,Saffarid Dynasty,861–1003,1,saffarid_dynasty,linked,saffarid_dynasty,existing_polity
iran,sistan,8,1,,Samanid Empire,875–999,1,samanid_empire,linked,samanid_empire,existing_polity
iran,sistan,8,2,,Ghaznavid Empire,977–1186,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
iran,baluchistan,8,0,,Saffarid Dynasty,861–1003,1,saffarid_dynasty,linked,saffarid_dynasty,existing_polity
iran,baluchistan,8,1,,Ghaznavid Empire,977–1186,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
iran,mazandaran,9,0,Medieval,Bavandid / Paduspanid,c.750–1597,1,bavandid_dynasty,linked,bavandid_dynasty,existing_polity
iran,azerbaijan,9,0,Medieval,Ildeguzids (Eldiguzids),1136–1225,1,eldiguzid_dynasty,linked,eldiguzid_dynasty,existing_polity
iran,azerbaijan,9,1,Medieval,Mongol Empire,1256–,1,mongol_empire,linked,mongol_empire,existing_polity
iran,western,9,0,Medieval,Seljuk Empire,1037–1194,1,seljuk_empire,linked,seljuk_empire,existing_polity
iran,western,9,1,Medieval,Zengid Dynasty,1127–1222,1,zengid_dynasty,linked,zengid_dynasty,existing_polity
iran,western,9,2,Medieval,Mongol Conquest,1220–1256,1,mongol_empire,linked,mongol_empire,existing_polity
iran,central,9,0,Medieval,Seljuk Empire,1037–1194,1,seljuk_empire,linked,seljuk_empire,existing_polity
iran,central,9,1,Medieval,Khwarazmian Empire,1077–1231,1,khwarazmian_empire,linked,khwarazmian_empire,existing_polity
iran,central,9,2,Medieval,Mongol Conquest,1220–1256,1,mongol_empire,linked,mongol_empire,existing_polity
iran,coastal,9,0,Medieval,Seljuk Empire,1037–1194,1,seljuk_empire,linked,seljuk_empire,existing_polity
iran,coastal,9,1,Medieval,Salgurid Dynasty (Kerman),1148–1286,1,salgurid_dynasty,linked,salgurid_dynasty,existing_polity
iran,khorasan,9,0,Medieval,Seljuk Empire,1037–1194,1,seljuk_empire,linked,seljuk_empire,existing_polity
iran,khorasan,9,1,Medieval,Khwarazmian Empire,1077–1231,1,khwarazmian_empire,linked,khwarazmian_empire,existing_polity
iran,khorasan,9,2,Medieval,Ghaznavid Empire,–1186,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
iran,khorasan,9,3,Medieval,Ghurid Sultanate,1175–1215,1,ghorid_dynasty,linked,ghorid_dynasty,existing_polity
iran,sistan,9,0,Medieval,Saffarid (remnant),–1003,1,saffarid_dynasty,linked,saffarid_dynasty,existing_polity
iran,sistan,9,1,Medieval,Ghaznavid / Ghurid,977–1215,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
iran,baluchistan,9,0,Medieval,Ghaznavid / Ghurid,977–1215,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
iran,baluchistan,9,1,Medieval,Khalji Dynasty,1290–1320,1,khalji_dynasty,linked,khalji_dynasty,existing_polity
iran,mazandaran,10,0,,Bavandid / Maraashi,c.750–1597,1,bavandid_dynasty,linked,bavandid_dynasty,existing_polity
iran,mazandaran,10,1,,Kar-Kiya Dynasty,1370–1592,1,karkiya_dynasty,linked,karkiya_dynasty,existing_polity
iran,azerbaijan,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,azerbaijan,10,1,,Chobanid / Jalayirid,1335–1410,1,chobanid_dynasty,linked,chobanid_dynasty,existing_polity
iran,azerbaijan,10,2,,Kara Koyunlu (Black Sheep),1374–1468,1,kara_koyunlu,linked,kara_koyunlu,existing_polity
iran,azerbaijan,10,3,,Aq Qoyunlu (White Sheep),1468–1501,1,aq_qoyunlu,linked,aq_qoyunlu,existing_polity
iran,western,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,western,10,1,,Jalayirid Sultanate,1335–1432,1,jalayirid_sultanate,linked,jalayirid_sultanate,existing_polity
iran,western,10,2,,Kara Koyunlu,1374–1468,1,kara_koyunlu,linked,kara_koyunlu,existing_polity
iran,western,10,3,,Aq Qoyunlu,1468–1501,1,aq_qoyunlu,linked,aq_qoyunlu,existing_polity
iran,central,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,central,10,1,,Injuid / Muzaffarid,1335–1393,1,injuid_dynasty,linked,injuid_dynasty,existing_polity
iran,central,10,2,,Timurid Empire,1370–1506,1,timurid_empire,linked,timurid_empire,existing_polity
iran,coastal,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,coastal,10,1,,Inju / Muzaffarid,1335–1393,1,injuid_dynasty,linked,injuid_dynasty,existing_polity
iran,coastal,10,2,,Hormuz Kingdom,1300–1622,1,hormuz_kingdom,linked,hormuz_kingdom,existing_polity
iran,khorasan,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,khorasan,10,1,,Kartid / Sarbadaran,1245–1389,1,kartid_dynasty,linked,kartid_dynasty,existing_polity
iran,khorasan,10,2,,Timurid Empire,1370–1506,1,timurid_empire,linked,timurid_empire,existing_polity
iran,sistan,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,sistan,10,1,,Kartid Dynasty,1245–1381,1,kartid_dynasty,linked,kartid_dynasty,existing_polity
iran,sistan,10,2,,Timurid Empire,1370–1506,1,timurid_empire,linked,timurid_empire,existing_polity
iran,baluchistan,10,0,,Ilkhanate,1256–1335,1,ilkhanate,linked,ilkhanate,existing_polity
iran,baluchistan,10,1,,Timurid Empire,1370–1506,1,timurid_empire,linked,timurid_empire,existing_polity
iran,mazandaran,11,0,Safavid,Safavid Empire,,8,safavid_empire,linked,safavid_empire,existing_polity
iran,mazandaran,12,0,Early Modern,Safavid (collapse),1709–1736,2,safavid_empire,linked,safavid_empire,existing_polity
iran,mazandaran,12,1,Early Modern,Hotaki Afghan,1709–1729,2,hotak_dynasty,linked,hotak_dynasty,existing_polity
iran,mazandaran,12,2,Early Modern,Afsharid Dynasty,1736–1796,2,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
iran,western,12,0,Early Modern,Hotaki Afghan,1709–1729,2,hotak_dynasty,linked,hotak_dynasty,existing_polity
iran,western,12,1,Early Modern,Afsharid Dynasty,1736–1796,2,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
iran,coastal,12,0,Early Modern,Hotaki Afghan,1709–1729,1,hotak_dynasty,linked,hotak_dynasty,existing_polity
iran,coastal,12,1,Early Modern,Afsharid Dynasty,1736–1796,1,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
iran,coastal,12,2,Early Modern,Zand Dynasty,1751–1794,1,zand_dynasty,linked,zand_dynasty,existing_polity
iran,khorasan,12,0,Early Modern,Afsharid Dynasty,1736–1796,2,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
iran,baluchistan,12,0,Early Modern,Hotaki Afghan,1709–1729,1,hotak_dynasty,linked,hotak_dynasty,existing_polity
iran,baluchistan,12,1,Early Modern,Afsharid Dynasty,1736–1796,1,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
iran,baluchistan,12,2,Early Modern,Durrani Empire,1747–1823,1,durrani_empire,linked,durrani_empire,existing_polity
iran,mazandaran,13,0,,Qajar (consolidating),1794–1796,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,mazandaran,13,1,,Qajar Dynasty,1796–1925,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,mazandaran,13,2,,Russian Empire (ceded territories),1813/1828–,1,russian_empire,linked,russian_empire,existing_polity
iran,azerbaijan,13,0,,Qajar (consolidating),1794–1796,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,azerbaijan,13,1,,Qajar Dynasty,1796–1925,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,azerbaijan,13,2,,Russian Empire (occupied),1813–,1,russian_empire,linked,russian_empire,existing_polity
iran,western,13,0,,Zand Dynasty,–1794,2,zand_dynasty,linked,zand_dynasty,existing_polity
iran,western,13,1,,Qajar Dynasty,1796–1925,2,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,coastal,13,0,,Qajar Dynasty,,2,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,sistan,13,0,,Qajar Dynasty,1796–1925,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,sistan,13,1,,Kalat Khanate,"partial, 1666–1955",1,kalat_khanate,linked,kalat_khanate,existing_polity
iran,baluchistan,13,0,,Qajar Dynasty,1796–1925,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
iran,baluchistan,13,1,,British India sphere,19th–20th c.,1,,unclassified,british_india_sphere,unclassified
iran,mazandaran,14,0,Pahlavi,Pahlavi Dynasty,,8,pahlavi_dynasty,linked,pahlavi_dynasty,existing_polity
iran,mazandaran,15,0,,Pahlavi Dynasty,,6,pahlavi_dynasty,linked,pahlavi_dynasty,existing_polity
iran,mazandaran,16,0,Islamic Republic,Islamic Republic of Iran,,8,islamic_republic_iran,linked,islamic_republic_iran,existing_polity
india,indus,0,0,Iron Age,Late Vedic period,c.1100–500 BCE,1,,event,late_vedic_period,event
india,indus,0,1,Iron Age,Gandhara (Taxila) · Kuru Kingdom,,1,gandhara_kuru_kingdom,linked,,unresolved_link
india,upper_ganges,0,0,Iron Age,Kuru Kingdom · Panchala Kingdom,c.1200–500 BCE; Painted Grey Ware culture,1,kuru_kingdom,linked,,unresolved_link
india,lower_ganges,0,0,Iron Age,Magadha (early Janapada),,1,magadha,linked,,unresolved_link
india,lower_ganges,0,1,Iron Age,Adivasi tribal communities,,1,adivasi_tribal_communities,linked,,unresolved_link
india,central,0,0,Iron Age,Assaka (Deccan Janapada),,1,assaka,linked,,unresolved_link
india,south,0,0,Iron Age,Prehistoric (megalithic cultures),,1,prehistoric_culture,linked,,unresolved_link
india,indus,1,0,6th–5th c. BCE,Achaemenid Empire — Gandhara & Hindush Satrapies,c.520–330 BCE; Persian-Greek cultural influx,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
india,upper_ganges,1,0,6th–5th c. BCE,Second Urbanisation wave,c.600–300 BCE,1,second_urbanisation_wave,linked,,unresolved_link
india,upper_ganges,1,1,6th–5th c. BCE,Shramana movements — Jainism · Buddhism · Ajivika · Yoga,,1,shramana_movements,linked,,unresolved_link
india,lower_ganges,1,0,6th–5th c. BCE,Shishunaga dynasty (Magadha),c.413–345 BCE,1,shishunaga_dynasty,linked,,unresolved_link
india,lower_ganges,1,1,6th–5th c. BCE,Nanda Empire,c.345–322 BCE,1,nanda_empire,linked,nanda_empire,existing_polity
india,central,1,0,6th–5th c. BCE,Assaka (continuing),,1,assaka,linked,,unresolved_link
india,south,1,0,6th–5th c. BCE,Prehistoric,,1,prehistoric,linked,,unresolved_link
india,indus,2,0,4th–3rd c. BCE,Seleucid Empire (briefly),312–305 BCE; Alexander the Great (Hydaspes · Gedrosia) (326–325 BCE),1,seleucid_empire,linked,seleucid_empire,existing_polity
india,indus,2,1,4th–3rd c. BCE,Maurya Empire,322–185 BCE,1,maurya_empire,linked,maurya_empire,existing_polity
india,upper_ganges,2,0,4th–3rd c. BCE,Maurya Empire — Pataliputra capital · Chandragupta · Ashoka,,3,maurya_empire,linked,maurya_empire,existing_polity
india,south,2,0,4th–3rd c. BCE,Satavahana Dynasty (emerging),c.230 BCE,1,satavahana_empire,linked,satavahana_empire,existing_polity
india,south,2,1,4th–3rd c. BCE,Sangam period (c.300 BCE – 200 CE) — Chola · Pandya · Chera,,1,,regime,sangam_period__chola_pandya_chera,regime
india,indus,3,0,2nd–1st c. BCE,Indo-Greek Kingdom (Menander I / Milinda),c.180–10 BCE,1,indo_greek_kingdom,linked,indo_greek_kingdom,existing_polity
india,indus,3,1,2nd–1st c. BCE,Indo-Scythians,c.100 BCE onward,1,indo_scythian_kingdom,linked,indo_scythian_kingdom,existing_polity
india,upper_ganges,3,0,2nd–1st c. BCE,Shunga Dynasty,185–73 BCE,1,shunga_dynasty,linked,shunga_dynasty,existing_polity
india,upper_ganges,3,1,2nd–1st c. BCE,Kanva dynasty,73–28 BCE,1,kanva_dynasty,linked,,unresolved_link
india,upper_ganges,3,2,2nd–1st c. BCE,Kuninda Kingdom,,1,kuninda_kingdom,linked,,unresolved_link
india,lower_ganges,3,0,2nd–1st c. BCE,Mahameghavahana dynasty (Kalinga),c.100 BCE–400 CE,1,mahameghavahana_dynasty,linked,,unresolved_link
india,lower_ganges,3,1,2nd–1st c. BCE,Adivasi tribal communities,,1,adivasi_tribal_communities,linked,,unresolved_link
india,central,3,0,2nd–1st c. BCE,Satavahana Dynasty — Deccan overlords,,1,satavahana_empire,linked,satavahana_empire,existing_polity
india,south,3,0,2nd–1st c. BCE,Sangam period — Chola · Pandya · Chera,c.300 BCE – 200 CE,1,,regime,sangam_period__chola_pandya_chera,regime
india,indus,4,0,1st–3rd c. CE,Indo-Scythians — Western Satraps,c.100 BCE–400 CE,1,indo_scythian_kingdom,linked,indo_scythian_kingdom,existing_polity
india,indus,4,1,1st–3rd c. CE,Indo-Parthian Kingdom (Gondophares),c.19 BCE–226 CE,1,indo_parthian_kingdom,linked,indo_parthian_kingdom,existing_polity
india,indus,4,2,1st–3rd c. CE,Kushan Empire,c.30–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
india,upper_ganges,4,0,1st–3rd c. CE,Kushan Empire (Mathura second capital),c.30–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
india,upper_ganges,4,1,1st–3rd c. CE,Kushano-Sasanian (western frontier),c.230–365,1,kushano_sasanian_kingdom,linked,kushano_sasanian_kingdom,existing_polity
india,lower_ganges,4,0,1st–3rd c. CE,Kamarupa Kingdom (Assam / NE India),c.350–1140,1,kamarupa_kingdom,linked,kamarupa_kingdom,existing_polity
india,lower_ganges,4,1,1st–3rd c. CE,Adivasi tribal communities,,1,adivasi_tribal_communities,linked,,unresolved_link
india,central,4,0,1st–3rd c. CE,Satavahana Dynasty (declining),,1,satavahana_empire,linked,satavahana_empire,existing_polity
india,south,4,0,1st–3rd c. CE,Sangam period (ending c.200 CE),,1,,event,sangam_period,event
india,south,4,1,1st–3rd c. CE,Chola (early — Sangam period),,1,chola_empire,linked,chola_empire,existing_polity
india,south,4,2,1st–3rd c. CE,Pandya Dynasty,,1,pandya_dynasty,linked,pandya_dynasty,existing_polity
india,indus,5,0,4th–5th c. CE,Kidarites (Hunnic),c.350–467,1,kidarites,linked,kidarites,existing_polity
india,indus,5,1,4th–5th c. CE,Hephthalites — Alchon Huns (Toramana · Mihirakula),c.460–528,1,hephthalite_empire,linked,hephthalite_empire,existing_polity
india,upper_ganges,5,0,4th–5th c. CE,Gupta Empire — Golden Age of India,c.320–550 CE; Chandragupta I · Samudragupta · Chandragupta II · Kumaragupta,2,gupta_empire,linked,gupta_empire,existing_polity
india,central,5,0,4th–5th c. CE,Andhra Ikshvaku,c.210–340,1,andhra_ikshvaku,linked,,unresolved_link
india,central,5,1,4th–5th c. CE,Vakataka Dynasty,c.250–500,1,vakataka_dynasty,linked,vakataka_dynasty,existing_polity
india,central,5,2,4th–5th c. CE,Kadamba Dynasty,c.345–525,1,kadamba_dynasty,linked,kadamba_dynasty,existing_polity
india,south,5,0,4th–5th c. CE,Western Ganga Dynasty,c.350–1000,1,western_ganga_dynasty,linked,,unresolved_link
india,south,5,1,4th–5th c. CE,Kalabhra interregnum,c.300–600,1,,event,kalabhra_interregnum,event
india,indus,6,0,6th–7th c. CE,Nezak Huns · Turk Shahis (Gandhara),c.565–870,1,nezak_huns,linked,nezak_huns,existing_polity
india,indus,6,1,6th–7th c. CE,Zunbil dynasty (Zabulistan),c.650–870,1,zunbil_dynasty,linked,zunbil_dynasty,existing_polity
india,indus,6,2,6th–7th c. CE,Maitraka dynasty (Gujarat),c.475–776,1,maitraka_dynasty,linked,,unresolved_link
india,upper_ganges,6,0,6th–7th c. CE,Vardhana dynasty — Harsha (Kannauj),606–647 CE,1,harsha_empire,linked,harsha_empire,existing_polity
india,upper_ganges,6,1,6th–7th c. CE,Karkota dynasty (Kashmir),c.625–855,1,karkota_dynasty,linked,,unresolved_link
